id,age,gender,activities,bike,run,swim,other,1s_critical_power,15s_critical_power,2m_critical_power,3m_critical_power,5m_critical_power,8m_critical_power,10m_critical_power,20m_critical_power,30m_critical_power,1m_peak_wpk,5m_peak_wpk,10m_peak_wpk,20m_peak_wpk,30m_peak_wpk,20s_peak,20s_peak_wpk,60s_peak,60s_peak_wpk,180s_peak,180s_peak_wpk,240s_peak,240s_peak_wpk,420s_peak,420s_peak_wpk,720s_peak,720s_peak_wpk,weightkg, weightstd
7d061186-cbd7-40f9-9a90-b07f19a171ac,20,M,162,137,0,0,25,2286.0,644.0,362.925,331.12222,302.65667,288.7625,284.84,270.93833,261.52667,7.97414,5.21822,4.91103,4.67135,4.50908,629,10.844827586206897,463,7.982758620689655,331,5.706896551724138,311,5.362068965517241,289,4.982758620689655,278,4.793103448275862,58.0,0.0
8079bc29-8411-4a25-96da-e79d86bc9cb1,44,M,2870,145,2599,56,70,1661.0,564.91667,344.4,335.86111,334.26333,333.0875,333.23,319.52667,317.16278,5.23796,4.78521,4.76724,4.71068,4.69028,509,7.529585798816568,366,5.236051502145922,336,4.866863905325444,336,4.822485207100592,333,4.763948497854077,333,4.763948497854077,68.80560975609757,0.8848674920791575
61015a9c-56d8-4abb-a2a8-6c6ca715742f,34,M,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
46c32ff1-ffd7-4f92-9d6f-cfb2ad4c6ade,34,M,143,143,0,0,0,891.88,708.9096,306.62148,278.72942,261.38202,237.26182,227.24844,226.1674,159.84211,6.67704,3.65569,3.1783,3.16318,2.23555,662,9.258741258741258,477,6.671328671328672,279,3.902097902097902,268,3.7482517482517483,260,3.6363636363636362,227,3.174825174825175,71.5,0.0
0944421f-c6da-47ed-a289-9e693b63375b,43,M,46,19,15,9,3,1210.0,833.46667,381.41667,352.12778,289.46,288.06667,288.03333,286.39167,254.14833,5.7474,3.75922,3.74069,3.71937,3.30063,802,10.415584415584416,443,5.753246753246753,351,4.558441558441558,301,3.909090909090909,288,3.74025974025974,287,3.727272727272727,77.0,0.0
fe3f64b7-4d13-4352-9015-ed1872bc8f97,46,M,63,9,12,0,42,450.0,410.4,277.375,261.90556,250.75333,242.36042,240.50167,235.07083,234.04778,5.18844,4.01715,3.86659,3.77158,3.6456,394,6.354838709677419,322,5.193548387096774,262,4.225806451612903,252,4.032258064516129,245,3.9516129032258065,239,3.842443729903537,63.66349206349204,1.864377573840455
50977ca6-58c0-491c-a948-a51d295eda38,20,M,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
2eb194b9-e415-45ae-8105-0cc88a88caff,44,M,1042,524,169,156,193,599.0,485.06667,330.11667,320.09444,291.77333,276.52917,276.11667,273.32417,265.12,3.97015,3.0407,2.93501,2.90532,2.81812,464,4.932130063671248,374,3.9754669047694975,320,3.334861811663679,307,3.199383050564842,278,2.955026201940963,276,2.9337670206320356,93.51948368522072,2.3310696378087425
edbeb1e7-c625-4aeb-bfe4-7a46aa04252a,31,M,1382,1055,26,0,301,1554.0,1093.33333,507.43333,461.96667,424.42667,401.59375,391.41167,375.47833,357.70611,8.57424,5.51203,5.08327,4.87634,4.64553,1038,13.480519480519481,660,8.571428571428571,462,6.0,443,5.753246753246753,405,5.259740259740259,391,5.077922077922078,77.0,0.0
0bd45412-c08f-42e2-80d8-0b27c870a8fe,28,M,284,161,0,0,123,1011.0,692.86667,430.81667,410.43333,387.17333,365.90417,363.25,334.02917,306.6725,8.79083,5.94736,5.57988,5.13102,4.71079,671,10.307219662058372,572,8.786482334869433,410,6.298003072196621,393,6.036866359447005,365,5.606758832565284,345,5.299539170506913,65.10000000000002,2.847188018336352e-14
17d9cb01-9599-492a-81fa-6c585027f67f,51,M,65,37,27,0,1,259.0,237.8,226.04167,221.99444,208.01,204.08542,201.49667,0.0,0.0,2.58951,2.33719,2.26401,0.0,0.0,237,2.662921348314607,230,2.5842696629213484,222,2.49438202247191,215,2.4157303370786516,205,2.303370786516854,198,2.2247191011235956,89.02,0.1612451549659706
dec9f2ba-0f41-4f04-87e8-77645f485a0e,42,M,209,34,6,12,157,1325.0,1034.4,469.68333,418.66111,372.31667,358.175,347.305,325.39833,313.86889,7.52933,4.96422,4.63073,4.33864,4.18492,918,12.24,565,7.533333333333333,419,5.586666666666667,398,5.306666666666667,363,4.84,341,4.546666666666667,75.0,0.0
5bdd31e4-8908-4351-8815-d4631923b3d9,20,M,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
89b94a05-98c8-40ff-8128-fe8f35c77d55,49,M,935,932,0,0,3,752.0,449.8,333.88333,311.42778,293.78,284.45417,281.97833,278.21667,224.50556,4.60376,3.81038,3.65731,3.60852,2.91187,410,5.317769130998704,355,4.604409857328146,311,4.033722438391699,314,4.072632944228276,285,3.6964980544747084,282,3.6575875486381326,76.06172192513368,0.4090689377415298
fbfd150e-84bd-4da1-98d7-9994f6dd54e4,57,M,20,20,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0
301b5d9f-b265-4c44-a96b-870c5f1d7d54,-39,M,239,202,10,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.27698744769872,4.158520377097187
aeb02ba1-26c2-463d-9967-6ad3810866da,38,M,197,165,32,0,0,1037.0,768.46667,362.3,352.66667,342.73667,323.04167,302.40333,282.69833,261.82222,6.3649,5.19298,4.58187,4.28331,3.967,736,11.151515151515152,420,6.363636363636363,353,5.348484848484849,346,5.242424242424242,333,5.045454545454546,291,4.409090909090909,66.0,0.0
0b47deda-9831-469d-a28c-b85bb30a9f11,50,M,162,50,33,0,79,614.0,435.6,291.325,275.75,251.31333,239.01042,235.84,230.15583,215.11222,4.93682,3.75095,3.52,3.43516,3.21063,427,6.373134328358209,331,4.940298507462686,258,3.8507462686567164,254,3.791044776119403,240,3.582089552238806,234,3.4925373134328357,67.0,0.0
f833a933-2128-422f-8a5d-af9292e15312,52,M,870,870,0,0,0,1477.0,990.13333,547.51667,480.49444,421.47,384.69583,367.15833,359.79,339.51389,10.17981,5.9362,5.17124,5.06746,4.78189,954,13.43661971830986,723,10.183098591549296,480,6.76056338028169,427,6.014084507042254,386,5.436619718309859,361,5.084507042253521,71.0,0.0
21daa2e5-a085-40db-88d8-db1fefb4a6f8,20,M,1486,1178,0,0,308,968.0,760.93333,310.48333,301.16111,277.38333,255.31875,250.48833,209.31917,193.825,5.47533,3.69844,3.33984,2.79092,2.58433,703,9.373333333333333,411,5.48,301,4.013333333333334,279,3.72,256,3.4133333333333336,241,3.2133333333333334,75.0013458950202,0.036674087494789884
4a386319-b7f7-43df-9baf-ed4b353d9497,39,M,28,2,0,0,26,933.0,718.26667,429.675,362.31111,339.98,318.60625,306.88833,277.00167,254.65167,5.91647,4.04738,3.65343,3.29764,3.03157,703,8.369047619047619,497,5.916666666666667,362,4.309523809523809,342,4.071428571428571,310,3.6904761904761907,303,3.607142857142857,84.0,0.0
8bb020b4-9852-4a0a-8816-ccc240abe698,31,M,1201,1097,29,1,74,2349.0,1011.26667,495.00833,423.66111,373.67,344.67917,323.57083,320.20042,299.43222,9.75028,6.22783,5.39285,5.33667,4.99054,806,13.433333333333334,555,9.25,396,6.622073578595318,377,6.283333333333333,339,5.65,310,5.166666666666667,60.31773522064946,1.167794302592201
35c3ef51-03f2-4ac4-b86a-485a3079485f,44,M,1298,1298,0,0,0,1074.0,2178.2,1372.56667,941.62778,590.15,385.24583,318.19667,294.96417,262.69333,31.61786,7.0256,3.78806,3.51148,3.1273,7798,92.83333333333333,2656,31.61904761904762,942,11.214285714285714,722,8.595238095238095,433,5.154761904761905,305,3.630952380952381,84.0,0.0
153ad31b-3845-4845-bbec-38605b4836c5,38,M,1075,621,2,0,452,1131.0,811.4,445.51667,378.93333,345.81333,331.55208,332.06167,313.32917,292.135,8.55679,5.12316,4.88326,4.70464,4.42629,679,10.074183976261127,578,8.562962962962963,379,5.614814814814815,355,5.2592592592592595,332,4.91044776119403,316,4.744744744744745,67.67776744186047,0.6085200793900866
c90ae292-b4d3-4353-b552-9644509c5025,45,M,871,744,0,0,127,2636.0,916.06667,649.625,606.98889,514.80667,394.64375,299.0,288.6475,282.20278,8.46018,5.32093,3.0904,2.9834,2.91679,918,9.488249505820338,819,8.465006912055399,607,6.273820751669875,561,5.798374698001318,428,4.423715455872663,293,3.0283846461932016,96.75125000000001,1.421901952754767e-14
24d265c2-e491-4412-9383-7058de4808a0,28,M,158,158,0,0,0,1438.0,878.93333,376.025,354.46667,331.06,314.25625,308.58333,284.1175,281.78611,7.58163,5.19717,4.84432,4.46024,4.42364,799,12.543171114599685,483,7.582417582417582,354,5.557299843014128,345,5.416012558869702,315,4.945054945054945,305,4.788069073783359,63.69999999999999,1.425604037681386e-14
f30672f5-1f77-4379-a34b-ae70cbae406b,55,M,16,16,0,0,0,455.0,334.0,239.70833,238.18889,232.56667,224.37708,216.35417,205.91,197.32315,3.11255,2.87119,2.67104,2.5421,2.43609,304,3.753086419753086,252,3.111111111111111,238,2.9382716049382718,236,2.9135802469135803,230,2.8395061728395063,213,2.6296296296296298,81.0,0.0
7bf8a647-badd-4ffd-994a-11277a079574,46,M,222,129,31,21,41,559.0,515.73333,313.91667,303.92778,280.19333,260.45625,262.18833,254.62167,240.27111,4.67509,3.82778,3.58181,3.47844,3.28239,503,6.871584699453551,342,4.672131147540983,304,4.1530054644808745,296,4.043715846994536,264,3.6065573770491803,261,3.5655737704918034,73.19909909909913,0.013423121104280672
373b4e4d-659d-4fb7-b08d-738b5853b3bd,20,M,22,20,0,0,2,919.0,627.86667,345.725,306.64444,296.43667,253.92083,249.77833,237.79583,225.46556,6.10658,3.90048,3.28656,3.12889,2.96665,625,8.223684210526315,464,6.105263157894737,307,4.0394736842105265,295,3.8815789473684212,264,3.473684210526316,247,3.25,76.0,0.0
575ded24-37ab-48c3-a98b-e3d98972d681,39,M,592,239,261,57,35,834.0,611.53333,319.78333,289.96111,273.27333,254.78542,253.96333,251.30333,225.57,4.72401,3.79188,3.51443,3.47762,3.12151,591,7.081066832810141,376,4.71776655381029,290,4.023977354720542,280,3.8852195149025923,255,3.528776829082656,253,3.5011001480702433,81.33290540540541,4.960907943327551
0fd0be33-7c5f-4ebd-9989-9efbe2d0df02,32,M,176,176,0,0,0,1096.0,875.66667,391.225,371.2,360.18333,328.57083,322.10833,299.60083,276.36833,8.95398,5.37587,4.80759,4.47165,4.1249,806,12.029850746268657,600,8.955223880597014,371,5.537313432835821,364,5.432835820895522,331,4.940298507462686,322,4.8059701492537314,67.0,0.0
a5212b9a-96d2-4eba-ba87-7e23095e8a16,54,M,56,25,0,0,31,2000.0,1547.82547,340.71696,272.02797,228.82,221.37708,216.56167,205.035,183.95056,8.32393,3.49344,3.30628,3.13031,2.80841,1335,20.38167938931298,545,8.320610687022901,272,4.152671755725191,238,3.633587786259542,224,3.4198473282442747,206,3.145038167938931,65.5,0.0
c29930c6-9cb2-40fc-8fbb-772ef25f78e7,39,M,2839,2611,60,1,167,2481.0,1260.46667,399.23333,360.0,345.85333,336.88333,329.78167,287.37833,279.27056,6.53514,4.67369,4.45651,3.88349,3.77393,792,10.702702702702704,484,6.54054054054054,360,4.864864864864865,350,4.72972972972973,339,4.581081081081081,322,4.351351351351352,74.0,0.0
8dbc4862-f002-4956-a439-fedb55db8987,44,M,210,210,0,0,0,949.137,757.26667,377.88333,362.96667,333.27333,316.37708,304.37667,287.03333,270.15,6.56275,5.01918,4.58399,4.32279,4.06852,694,10.451807228915662,436,6.566265060240963,363,5.466867469879517,345,5.19578313253012,318,4.789156626506023,300,4.518072289156626,66.40333333333332,0.04830458915396401
f9266023-5860-4e6f-bdc0-e60a690f41ce,35,M,56,56,0,0,0,927.0,671.33333,366.61667,329.69444,299.17667,295.51875,282.87,250.08,251.75778,7.41989,4.82543,4.56242,4.03355,4.06061,621,10.016129032258064,460,7.419354838709677,330,5.32258064516129,314,5.064516129032258,299,4.82258064516129,281,4.532258064516129,62.0,0.0
99a18c70-da0e-4868-980b-93027a2412f0,26,F,31,0,0,0,31,262.0,207.13333,201.74167,197.56111,189.33667,176.77292,168.44333,130.28417,123.00222,3.8567,3.539,3.14847,2.43522,2.29911,207,3.869158878504673,206,3.850467289719626,198,3.7009345794392523,194,3.6261682242990654,181,3.383177570093458,160,2.9906542056074765,53.5,0.0
2ebb7841-aa1a-44a4-a97c-af1460cf84a0,69,M,937,71,146,28,692,936.974,525.06013,245.34242,226.28667,222.28177,204.69364,206.6112,196.57316,194.5221,4.65287,3.83244,3.56226,3.38919,3.35383,441,7.603448275862069,270,4.655172413793103,226,3.896551724137931,227,3.913793103448276,208,3.586206896551724,202,3.4827586206896552,58.0,0.0
41d67a8d-4d7b-4caa-8dc6-a80a774e2d0b,36,M,1113,600,202,6,305,1121.0,1000.0,657.75556,565.20371,431.74643,376.42917,351.84833,295.17667,287.32556,10.14413,5.50195,4.48377,3.76158,3.66153,992,12.641535497992392,796,10.143812758469702,565,7.200068101175102,485,6.180589431982168,399,5.084649862599762,336,4.281810410610326,78.47148,0.0
cee2b93a-200f-48d9-b59d-09b7febfc0d7,40,M,45,41,2,0,2,775.0,614.33333,302.88333,285.74444,268.76667,249.77917,246.83,233.18667,217.48722,5.27524,3.83952,3.52614,3.33124,3.10696,577,8.242857142857142,369,5.271428571428571,286,4.085714285714285,282,4.0285714285714285,252,3.6,245,3.5,70.02222222222223,0.14907119849998596
d4d931e4-22e7-4d5d-9617-517aaf9fd3fa,51,F,48,11,17,15,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0
9a83efdb-8f6b-4d7a-82ef-8d8bc4b3bac5,36,M,210,204,3,0,3,959.0,610.86667,334.14167,293.84444,275.66,265.88542,251.00333,240.74167,231.78389,6.04897,4.30719,3.98418,3.8213,3.64079,562,8.78125,393,6.046153846153846,294,4.523076923076923,282,4.40625,269,4.203125,249,3.9523809523809526,64.8404761904762,0.500745627680283
dc88161a-05dd-4dbd-a9dc-78f8762e44a7,49,M,12,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.16666666666667,1.0298573010888745
4837a2ef-e051-4f98-9e22-8ae8e5e3dd6e,29,M,30,28,2,0,0,2346.0,1321.2,263.94167,256.30556,248.2,242.26667,239.32167,226.39375,223.57861,5.52722,4.13667,3.98869,3.77323,3.72631,995,16.583333333333332,332,5.533333333333333,256,4.266666666666667,253,4.216666666666667,245,4.083333333333333,237,3.95,60.0,0.0
2f772712-556c-40a5-bac3-f21d27c1be89,-54,M,175,143,0,8,24,713.0,556.4,263.04167,257.47778,254.43,233.22083,234.015,229.60833,220.89833,4.4076,3.74162,3.4414,3.37659,3.2485,474,6.970588235294118,300,4.411764705882353,257,3.7794117647058822,256,3.764705882352941,234,3.4411764705882355,232,3.411764705882353,68.0,0.0
4e236cd8-5367-4698-8af7-e6bbc4c5ce4b,20,M,1379,709,0,0,670,839.0,1120.33333,2118.8,2651.90556,1675.03667,1125.62292,947.33,581.66583,350.75556,23.38032,20.18116,11.41361,7.00802,4.22597,646,7.783132530120482,521,6.27710843373494,490,5.903614457831325,460,5.542168674698795,412,4.963855421686747,400,4.819277108433735,84.73466279912981,29.816997021942573
4f653f36-e2da-47d2-b65c-04c935c72a54,64,M,419,418,0,0,1,938.0,662.26667,323.35,303.34444,289.72,280.99167,277.54833,268.29167,265.19389,6.10985,4.3897,4.20528,4.06503,4.01809,629,9.530303030303031,403,6.106060606060606,303,4.590909090909091,302,4.575757575757576,285,4.318181818181818,274,4.151515151515151,66.0,0.0
d0947800-1b8c-4e4c-82bc-f1dc3124b6a8,33,M,17,7,9,0,1,847.0,741.6,368.88333,336.9,272.38333,267.51042,266.41167,255.56,251.41611,5.9851,4.12702,4.03654,3.87212,3.80934,650,9.848484848484848,395,5.984848484848484,337,5.106060606060606,305,4.621212121212121,267,4.045454545454546,264,4.0,66.0,0.0
4acb16c8-015c-4f1f-8de5-c63bfc19ee6d,51,M,233,226,0,0,7,1034.0,798.66667,388.35833,358.02778,345.86333,330.375,324.32333,305.65,291.17889,5.50706,4.00796,3.81557,3.59588,3.40273,752,8.847058823529412,468,5.5058823529411764,358,4.221698113207547,348,4.094117647058823,333,3.9176470588235293,321,3.776470588235294,85.57768240343347,0.8205442592915191
1914f78b-efa7-47d1-a878-1114eac4aae9,32,M,105,105,0,0,0,675.0,556.86667,393.25,358.0,334.485,309.22917,293.61333,273.28417,257.41833,8.50849,6.31104,5.53987,5.15631,4.85695,527,9.943396226415095,451,8.50943396226415,358,6.754716981132075,345,6.509433962264151,312,5.886792452830188,289,5.452830188679245,53.0,0.0
40badb27-9669-4933-b032-806ec26d79c0,20,M,238,237,0,0,1,1155.0,956.73333,437.75,411.41111,386.03,346.03958,328.53167,324.34583,283.09389,6.89094,4.94797,4.21098,4.15733,3.62858,826,10.587315293966551,538,6.895854271372887,411,5.268022500993042,396,5.075758906066288,355,4.550238413266496,325,4.165711223412989,78.01788999999997,2.8481607725358394e-14
2f3ac106-9ea5-45d2-a645-06534b2439dd,52,M,395,284,0,0,111,1470.0,1021.93333,759.14334,561.14556,396.304,339.62417,335.36867,317.4195,274.91694,603.54264,469.97132,433.18411,418.60543,418.61628,1014,709.3023255813954,868,604.6511627906976,561,493.0232558139535,457,481.3953488372093,340,451.16279069767444,332,430.2325581395349,104.72513924050632,5.2628964799562095
d3e4c808-a4ca-4cd9-b920-dada1c402698,20,M,2800,2445,2,0,353,1265.0,907.8,663.98333,598.43333,530.76667,403.82708,387.73,356.54083,328.76278,9.94725,7.07889,5.17119,4.75522,4.38474,823,10.976433078034571,746,9.94947639880169,598,7.975585638717708,576,7.682169444651169,439,5.8549867816004575,375,5.001412398861438,74.97882000000001,1.4213393047760465e-14
8dca32d2-b1e1-40c6-a60c-8ca8e6c6aa4d,20,M,1944,896,488,309,251,2330.0,2420.25123,601.28993,587.7539,581.64036,563.21247,481.24755,457.02499,450.13855,8.66027,7.96768,6.59243,6.26062,6.16628,726,9.824086603518268,455,7.390133860786024,377,6.520706347752374,337,6.396502417318996,307,5.5581258868936905,292,5.402870973851967,77.33364459876543,3.4309630876074135
1209b7a6-d7ba-4c00-bc6f-44ccab400659,35,M,227,100,0,0,127,1019.0,827.33333,399.375,389.52222,359.26,339.00833,330.95,326.68917,319.20556,7.92684,5.86691,5.40459,5.33501,5.2128,770,12.574514203240405,485,7.920310894248826,390,6.3689097912516335,362,5.911654729315618,351,5.73201881212647,331,5.405408053600745,61.23496999999999,7.121199690787663e-15
483c165f-711a-488a-ba8d-b6469e92bcb9,41,M,10,2,8,0,0,442.0,387.73333,244.48333,226.95,212.94,196.09375,191.44167,175.19833,166.49611,3.13776,2.2916,2.06024,1.88543,1.78886,377,4.057166225436387,292,3.1424205247411807,227,2.4429091065624933,218,2.3460536794300597,200,2.1523428251651926,186,2.001678827403629,93.9062,0.7727266010692265
ae3f2faa-a7d0-4010-935d-3e4eb7d5b39e,20,M,7,7,0,0,0,1030.0,737.26667,354.06667,310.5,281.58333,269.51042,246.405,227.30833,208.96556,8.61754,4.94006,4.32289,3.98787,3.66606,686,12.035087719298245,491,8.614035087719298,311,5.456140350877193,298,5.228070175438597,271,4.754385964912281,241,4.228070175438597,57.0,0.0
e8a30ec7-7f6c-4c12-ac4f-5e222196b19a,56,M,663,84,0,0,579,2362.0,619.93333,321.875,301.90556,279.92,272.25208,256.785,245.3825,242.73111,6.01458,4.37375,4.01227,3.8341,3.79267,588,9.1875,385,6.015625,302,4.71875,295,4.609375,275,4.296875,254,3.96875,64.0,0.0
a261fff9-a6c6-46a6-ba88-969773bc80dd,50,M,341,250,35,0,56,1629.0,573.2,385.525,381.62222,372.83,358.45208,348.42167,318.98,297.15778,5.74918,5.40756,5.05354,4.62652,4.31001,484,7.0199825834812275,396,5.743622113757367,382,5.540564766301299,378,5.482548381313851,363,5.26498693761092,338,4.9023845314393695,68.94604,0.0
11180df8-16bd-4bf8-988b-3f7e27ce25fd,21,M,26,25,0,0,1,1124.0,933.86667,424.825,386.45556,363.74,337.84167,330.29167,309.85667,289.365,7.56618,5.27159,4.78684,4.49068,4.1937,849,12.304347826086957,522,7.565217391304348,386,5.594202898550725,373,5.405797101449275,349,5.057971014492754,328,4.753623188405797,69.0,0.0
84c611e8-3b5f-4231-944e-2f48b69670c4,39,M,31,24,5,0,2,1163.0,751.26667,290.61667,274.56111,269.44333,237.82708,222.36833,210.22667,194.49056,3.18348,2.34299,1.93364,1.82806,1.69122,652,5.6695652173913045,366,3.1826086956521737,275,2.391304347826087,274,2.382608695652174,247,2.1478260869565218,218,1.8956521739130434,115.0,0.0
f50b9dab-22b8-412f-a9bb-d49d48e28a1f,55,M,102,93,9,0,0,951.0,795.4,398.18333,363.72778,335.85667,302.0875,283.99,265.05,249.46889,5.88487,4.41917,3.73671,3.4875,3.28249,682,8.973684210526315,447,5.881578947368421,364,4.7894736842105265,339,4.4605263157894735,303,3.986842105263158,281,3.6973684210526314,76.0,0.0
59b301d6-02b5-4cb2-92a5-25a56f677bdc,40,M,309,213,3,0,93,527.0,424.13333,285.21667,258.97222,245.92,239.85208,237.58333,219.31667,219.275,3.88219,3.12081,3.01502,2.78321,2.78268,411,5.215736040609137,306,3.883248730964467,259,3.286802030456853,252,3.197969543147208,241,3.0583756345177666,231,2.931472081218274,78.8,0.0
f76de638-5a78-452b-8d21-0d75b0483b04,27,M,42,42,0,0,0,889.0,783.6,316.05833,304.97778,285.81667,259.75625,260.675,238.21167,221.79056,6.41406,4.46589,4.07305,3.72206,3.46548,740,11.5625,411,6.421875,305,4.765625,303,4.734375,264,4.125,253,3.953125,64.0,0.0
929ff216-7a5f-4144-b4fc-6e99e8664c7d,45,M,840,821,1,0,18,894.0,751.66667,376.5,315.25556,299.64667,294.03125,292.95333,273.13333,253.05333,5.69533,3.99529,3.90604,3.64178,3.37404,656,8.746666666666666,427,5.693333333333333,315,4.2,315,4.2,291,3.88,291,3.88,74.99642857142857,0.05969015861015532
db9e8f6f-a398-4580-93e4-2be826747b31,36,M,18,18,0,0,0,1151.0,714.13333,431.35833,422.02222,417.51667,351.09167,345.55667,343.2575,274.61222,8.11717,6.32601,5.23571,5.20087,4.16079,704,10.666666666666666,536,8.121212121212121,422,6.393939393939394,422,6.393939393939394,355,5.378787878787879,343,5.196969696969697,66.0,0.0
ae9187d3-2f92-4672-82a2-f9247b5afece,44,M,217,213,0,0,4,1000.0,760.54853,466.16667,445.60556,418.83667,389.21667,384.78,376.23417,357.69111,7.35315,6.08796,5.74299,5.61544,5.33867,683,10.194029850746269,507,7.3478260869565215,446,6.537313432835821,433,6.432835820895522,404,5.865671641791045,383,5.7164179104477615,68.07834101382488,1.2316584024023165
8cbbcebb-d09d-476d-9498-5ebb7d22e3ef,41,M,97,32,0,0,65,950.0,679.73333,332.38333,301.23889,281.37333,273.74167,270.07833,254.23917,234.91056,5.95781,4.39646,4.21997,3.97249,3.67048,607,9.484375,381,5.953125,301,4.703125,284,4.4375,275,4.296875,266,4.15625,64.0,0.0
be9dd048-6374-46ab-b78d-4e4092fd8ad1,44,M,599,138,342,101,18,1168.0,451.93333,347.80833,336.8,328.09,277.51875,259.185,254.41,245.37833,4.75778,4.37453,3.4558,3.39213,3.27171,410,5.466666666666667,357,4.76,337,4.493333333333333,336,4.48,297,3.96,266,3.546666666666667,75.0,0.0
15dad293-9f9b-41ea-b223-60d9fe2e26af,56,M,825,519,0,0,306,1323.0,2425.0,1173.76667,862.78333,602.40667,458.62708,413.27833,316.8325,282.04889,31.1875,8.85892,6.07762,4.6593,4.14778,788,11.588235294117647,490,7.205882352941177,372,5.470588235294118,361,5.3088235294117645,328,4.823529411764706,293,4.3088235294117645,68.00001212121212,0.04951340750545085
ac67468a-0e89-4aa3-b63a-bdc110245ba7,47,M,1383,94,1234,16,39,1165.0,634.0,312.83333,243.29444,230.79,212.35208,207.60833,195.075,186.18222,4.56569,2.95407,2.69436,2.5317,2.42583,537,6.9780134102604086,350,4.5602605863192185,243,3.1661237785016287,232,2.969561989606533,212,2.7513529648423813,205,2.6605064046824913,78.1272176428055,1.9913519892091631
7f2c5d0a-104d-4fa4-ac62-6704e6a26321,-60,M,81,44,6,0,31,799.0,592.26667,303.73833,283.58528,269.38083,252.81312,247.74125,233.8875,196.48111,4.04365,3.26309,3.00097,2.87742,2.41722,462,5.683792186778761,331,4.047548981493966,284,3.4401799940935502,275,3.331160205548332,256,3.101007318619538,241,2.9193076710441743,82.25590469135801,0.5415136153345698
13615672-3d11-43c8-9e42-d1825ae0f522,18,F,13,13,0,0,0,789.0,661.26667,300.45833,297.09444,294.61,285.75625,282.56167,257.35417,238.4,4.75097,4.26971,4.0951,3.72977,3.45507,588,8.521739130434783,328,4.753623188405797,297,4.304347826086956,295,4.27536231884058,288,4.173913043478261,268,3.8840579710144927,69.0,0.0
28aac7aa-3d59-4ed1-9a0a-ce64195ea034,45,M,19,19,0,0,0,694.0,635.86667,283.0,260.88333,249.39667,246.5,245.225,233.94333,224.13389,6.0164,3.95868,3.89246,3.71339,3.55768,622,9.873015873015873,379,6.015873015873016,261,4.142857142857143,255,4.0476190476190474,247,3.9206349206349205,243,3.857142857142857,63.0,0.0
031c70de-6ccd-48f8-ac62-d50eb3d75387,30,M,2178,1936,37,0,205,2317.0,958.06667,538.08333,460.23333,418.12333,400.02292,386.85,365.25792,349.93,9.22917,6.14887,5.68897,5.37144,5.14603,908,13.352941176470589,628,9.235294117647058,460,6.764705882352941,439,6.455882352941177,398,5.852941176470588,367,5.397058823529412,68.0,0.0
927ae61a-5d51-476e-ab95-c58521ed1656,38,M,330,255,70,1,4,831.0,546.4,325.39167,307.1,278.12333,268.1875,251.50167,236.4775,224.79722,4.17156,3.11089,2.81312,2.64507,2.51442,501,5.603835663324686,373,4.1721171704992175,307,3.433887322636085,281,3.1430695037809113,268,2.997660594353325,252,2.818695782750141,89.40305,0.0
c315d94a-1bac-46bf-9c6d-adab0e40dd3b,46,M,2233,2102,0,0,131,2869.0,1442.93333,808.46897,717.09264,610.14873,518.53118,489.74512,413.29039,381.22545,10.74027,7.62555,6.12077,5.16525,4.7645,1316,16.447185475385524,859,10.735662859693136,717,8.960966554598345,625,7.811163314677776,551,6.886321578219928,478,5.973977703065563,80.01369,0.0
e3c2ec58-ffb8-45f3-810f-015f823cbe4a,56,M,875,39,0,0,836,1017.0,844.66667,398.48333,373.62778,342.71333,323.81667,314.83167,288.47833,274.49944,7.08333,4.8959,4.4976,4.12112,3.92142,783,11.185714285714285,496,7.085714285714285,374,5.3428571428571425,351,5.014285714285714,327,4.671428571428572,307,4.385714285714286,70.0,0.0
